h_team_id,a_team_id,day,fix_time,fix_round,temp,rain,distance,dist_time,sunset,attend,hw_odds,d_odds,h_injuries,a_injuries,h_suspensions,a_suspensions,h_penalty_c,a_penalty_c,win_lg,draw_lg,loss_lg,derby,league_pos_h,league_pos_a,tv,tv_all,radius_25k,last_home_game,points_top,points_bottom,season
8,9,6,19.450001,9,6,0,11,35,20.129999,4182,4.5,2.5999999,3,0,0,0,0,0,1,0,0,1,4,9,0,1,1,21,11,6,2022
5,1,6,19.450001,9,7,0,53,42,20.139999,1381,3.3333001,2.4000001,2,3,0,0,0,1,0,1,0,0,3,5,0,1,0,21,12,5,2022
18,4,7,17.299999,9,10,0,48,43,20.23,3126,3.75,2.3,0,1,0,0,1,0,0,1,0,1,2,10,0,0,0,5,14,3,2022
10,12,7,19.450001,9,9,0,207,157,20.25,1865,.30000001,3.5,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,4,8,9,2022
1,18,6,19.450001,10,16,0,222,187,20.26,3250,.75,2.4000001,2,1,0,0,1,1,0,1,0,0,5,2,0,0,2,14,12,7,2022
12,5,6,19.450001,10,16,0,60,50,20.26,586,2.0999999,2.0999999,0,0,0,0,0,1,0,1,0,0,1,3,0,0,2,11,19,0,2022
4,8,6,19.450001,10,14,0,246,174,20.33,3430,.40000001,2.8,2,1,0,1,0,0,1,0,0,0,10,4,0,0,0,28,0,19,2022
6,10,6,19.450001,10,15,0,170,147,20.280001,2516,1,2.2,1,2,0,0,0,0,0,1,0,0,6,7,0,0,0,14,11,8,2022
9,11,6,20,10,16,0,6,10,20.26,7424,.57139999,2.5999999,1,3,0,0,0,0,1,0,0,1,9,8,0,0,2,18,6,13,2022
8,1,1,15,11,13,1,1.65,5,20.309999,4326,2.0999999,1.9,0,1,1,0,0,1,1,0,0,1,3,5,0,0,0,10,11,8,2022
12,11,1,17,11,11,0,12,25,20.309999,956,4.5,2.8,1,3,0,0,0,0,0,0,1,0,1,7,0,0,0,3,19,0,2022
18,10,1,18,11,11,0,91,79,20.41,1562,2,2,1,2,3,0,0,0,0,1,0,0,2,6,0,0,0,9,16,3,2022
9,6,1,19,11,11,0,90,65,20.309999,5532,.53329998,2.8,1,1,0,0,0,0,1,0,0,0,9,8,0,0,0,3,3,16,2022
5,4,1,19.450001,11,11,0,200,152,20.32,1301,3.75,2.4000001,0,3,0,0,0,0,1,0,0,0,4,10,0,0,0,10,11,8,2022
6,8,6,19.450001,12,13,0,85,59,20.41,3427,.75,2.4000001,3,4,1,0,0,1,0,0,1,0,6,3,0,0,0,7,9,11,2022
1,9,6,19.450001,12,13,0,12,25,20.379999,3443,2.7,2.2,2,0,0,0,0,0,1,0,0,1,5,9,0,0,1,7,9,11,2022
4,12,6,19.450001,12,15,0,246,174,20.469999,3735,.16670001,5,2,3,0,0,0,0,0,1,0,0,10,1,0,0,0,7,0,20,2022
11,18,6,19.450001,12,13,0,226,191,20.379999,2825,.61540002,2.5999999,4,2,0,0,1,0,1,0,0,1,8,2,0,0,1,14,7,13,2022
10,5,7,19.450001,12,14,0,190,140,20.41,2125,.57139999,2.5999999,3,0,0,0,0,0,1,0,0,0,6,4,0,0,0,14,11,12,2022
6,5,6,19.450001,13,12,0,32,30,20.540001,2832,.5,3,1,3,1,1,1,0,1,0,0,1,6,4,0,1,0,7,9,14,2022
1,12,6,19.450001,13,11,0,10,20,20.51,2980,.2,4.5,3,3,0,0,1,0,0,0,1,0,5,1,0,1,1,7,12,11,2022
10,9,6,19.450001,13,14,0,207,157,21.030001,2894,3.75,2.4000001,1,0,0,0,0,0,1,0,0,0,7,9,1,0,0,6,8,15,2022
11,4,6,19.450001,13,11,0,246,174,20.51,3475,1.8,2,2,2,0,0,0,0,1,0,0,0,8,10,0,1,1,7,7,16,2022
18,8,6,20,13,15,0,224,162,21.02,1352,1.4,1.875,1,2,2,3,0,0,0,0,1,0,2,3,0,1,0,11,20,3,2022
4,1,6,19.450001,14,15,0,246,174,21.139999,3251,.72729999,2.4000001,2,3,0,0,1,0,1,0,0,0,10,5,0,0,0,14,0,26,2022
5,11,6,19.450001,14,15,0,53,42,21.049999,1503,3.75,2.5,3,3,0,0,0,0,0,0,1,0,4,5,0,0,0,18,17,9,2022
8,10,6,19.450001,14,14,0,207,157,21.030001,2292,2,1.8,0,0,0,1,0,0,0,0,1,0,3,7,0,0,2,18,18,8,2022
12,6,6,19.450001,14,14,0,85,59,21.030001,568,8,3.5,0,1,0,1,0,1,0,0,1,0,1,8,0,0,2,18,26,0,2022
9,18,6,20,14,14,0,231,186,21.030001,4687,.2,4,0,1,0,1,0,0,0,1,0,0,9,2,0,0,2,18,3,23,2022
4,11,2,19.450001,15,15,0,246,174,21.200001,3247,.80000001,2.4000001,2,3,0,0,0,0,0,1,0,0,10,8,0,0,0,3,0,26,2022
9,10,2,20,15,15,0,207,157,21.08,3066,.33329999,3.2,1,1,0,0,0,0,1,0,0,0,9,6,0,0,0,3,1,25,2022
8,5,6,19.450001,15,16,0,53,42,21.15,2599,1,2.0999999,2,2,0,0,0,0,1,0,0,0,4,3,0,1,1,7,18,10,2022
9,4,6,19.450001,15,16,0,246,174,21.15,7126,.72729999,2.4000001,2,3,0,0,0,0,1,0,0,0,10,9,1,0,1,4,0,28,2022
6,1,6,19.450001,15,16,0,85,59,21.190001,2748,.94999999,2.4000001,1,2,1,0,0,0,0,1,0,0,6,5,0,1,0,14,11,17,2022
18,12,6,20,15,14,0,233,191,21.280001,1017,.57139999,2.8,1,0,1,0,0,0,0,0,1,0,2,1,0,1,0,14,23,5,2022
10,11,7,19.450001,15,15,0,207,157,21.15,2123,1.9,2,3,4,0,0,0,0,0,0,1,0,6,7,0,1,0,7,13,15,2022
12,9,5,19.450001,16,16,0,10,20,21.25,1676,18,6,1,0,1,0,0,0,1,0,0,0,1,10,0,0,0,13,28,0,2022
4,6,6,19.450001,16,14,0,200,147,21.389999,3267,.69999999,2.7,2,0,0,1,0,0,0,0,1,0,9,8,0,0,0,11,7,24,2022
1,10,6,19.450001,16,15,0,207,157,21.26,3103,.9091,2.4000001,2,1,0,0,0,0,0,0,1,0,5,6,0,0,1,21,20,11,2022
5,18,6,19.450001,16,14,0,185,156,21.290001,952,1.6,2,0,2,0,0,0,0,0,0,1,0,3,2,0,0,0,14,26,5,2022
11,8,6,19.450001,16,15,0,8,20,21.26,3973,.72729999,2.4000001,3,3,0,0,0,0,0,1,0,1,7,4,0,0,1,21,14,17,2022
8,12,2,19.450001,17,11,1,20,30,21.309999,1947,.5,3,0,1,0,0,1,0,1,0,0,0,4,1,0,0,1,10,18,13,2022
11,1,2,19.450001,17,11,1,6,20,21.309999,3473,1.15,2.3,2,2,0,0,1,0,0,0,1,1,7,6,0,0,1,3,14,17,2022
10,4,2,19.450001,17,11,0,138,116,21.450001,1973,2.7,2.3,1,2,0,0,0,0,0,0,1,0,5,9,0,0,0,11,18,13,2022
5,9,2,19.450001,17,12,0,53,42,21.33,1113,9,4,2,0,1,1,0,0,1,0,0,0,3,10,0,0,0,3,23,8,2022
18,6,2,20,17,12,0,154,127,21.450001,860,2.8,2.3,1,1,1,0,0,0,0,0,1,0,2,8,0,0,0,10,29,2,2022
4,18,6,19.450001,18,13,0,48,43,21.5,3571,.25,4,1,3,0,0,0,0,0,0,1,0,9,2,0,0,0,7,7,24,2022
1,5,6,19.450001,18,16,0,53,42,21.370001,3056,.36359999,3.5,2,3,0,0,0,0,0,0,1,0,4,3,0,0,2,7,17,14,2022
6,11,6,19.450001,18,15,0,85,59,21.41,2889,1.2,2.2,2,5,0,0,0,0,1,0,0,0,8,7,0,0,0,14,8,23,2022
12,10,6,19.450001,18,16,0,207,157,21.370001,450,4,2.8,1,1,0,0,0,0,0,0,1,0,1,6,0,0,2,8,31,0,2022
9,8,6,20,18,16,0,11,35,21.370001,7011,.28569999,3.5,1,3,1,0,0,0,1,0,0,1,10,5,0,0,2,14,0,31,2022
1,8,6,19.450001,19,17,0,1.65,5,21.559999,3499,.83329999,2.0999999,3,1,1,1,0,0,0,1,0,1,4,5,0,0,1,21,19,14,2022
6,9,6,19.450001,19,17,0,90,65,22.01,3409,3.2,2.4000001,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,21,8,25,2022
11,12,6,19.450001,19,17,0,12,25,21.559999,2571,.33329999,3.75,4,1,0,1,1,0,0,0,1,0,7,1,0,0,1,28,14,19,2022
4,5,6,19.450001,19,14,0,200,152,22.110001,2985,.22220001,4,1,1,0,2,0,1,0,1,0,0,9,4,0,0,0,21,9,24,2022
10,18,7,19.450001,19,13,0,91,79,22.110001,2120,.85000002,2.2,0,1,2,2,0,0,0,1,0,0,6,2,0,0,0,28,17,16,2022
5,10,6,19.450001,20,15,1,190,140,22,994,2.3,2.2,0,2,0,0,0,0,0,1,0,0,3,6,0,1,0,32,21,12,2022
12,4,6,19.450001,20,16,0,246,174,21.57,431,9,4.5,1,4,0,0,0,1,0,0,1,0,1,8,0,1,2,28,33,0,2022
8,6,6,19.450001,20,16,0,85,59,21.57,2652,1.875,2,1,1,0,0,0,0,0,0,1,0,4,9,0,1,2,32,18,15,2022
9,1,6,19.450001,20,16,0,12,25,21.57,7445,.5,3,2,3,1,1,0,0,0,0,1,1,10,5,1,0,2,28,0,33,2022
18,11,6,20,20,14,1,226,191,22.129999,1020,2.2,2.2,3,4,1,0,0,0,0,0,1,0,2,7,0,1,0,32,31,3,2022
11,9,2,19.450001,21,13,1,6,10,21.57,4365,3,2.4000001,5,2,0,0,1,0,1,0,0,1,7,10,0,0,0,10,13,23,2022
11,5,6,19.450001,21,16,1,53,42,21.559999,2115,.33329999,3.5,5,0,0,0,0,0,0,0,1,0,7,3,0,0,1,4,16,23,2022
1,4,6,19.450001,21,16,1,246,174,21.559999,3010,2.8,2.3,2,4,0,0,0,0,0,0,1,0,5,8,0,0,1,14,22,17,2022
6,12,6,19.450001,21,14,1,85,59,22,2241,.18179999,4.5,2,1,0,0,0,0,0,1,0,0,9,1,0,0,0,14,10,29,2022
18,9,6,20,21,14,0,231,186,22.110001,1017,6.5,3.5,2,3,1,0,0,0,0,1,0,0,2,10,0,0,0,4,36,3,2022
10,8,7,19.450001,21,14,1,207,157,22.1,2593,1.15,2,0,3,0,0,1,0,0,1,0,0,6,4,0,0,0,14,22,20,2022
12,1,5,19.450001,22,21,0,10,20,21.530001,1369,6,3.5,1,2,0,0,0,1,0,0,1,0,1,5,0,0,0,13,42,0,2022
8,18,6,19.450001,22,20,0,224,162,21.52,1500,1.05,2,2,1,0,0,0,0,0,0,1,0,4,2,0,0,0,14,26,3,2022
5,6,6,19.450001,22,20,0,32,30,21.549999,2158,3.75,2.5999999,0,0,0,0,0,0,0,0,1,1,3,9,0,0,0,14,29,13,2022
11,6,6,19.450001,23,20,0,65,59,21.450001,2500,1.25,2.0999999,3,1,0,0,0,0,1,0,0,0,7,9,0,0,0,14,16,26,2022
5,1,6,19.450001,23,21,0,53,42,21.48,2063,3.5,2.7,2,1,0,0,0,0,1,0,0,0,3,5,0,0,0,7,26,16,2022
18,4,1,18,23,25,0,48,43,21.57,1861,3.75,2.7,2,1,0,0,0,0,0,0,1,0,2,8,0,0,0,16,39,3,2022
10,12,1,18,23,24,0,207,157,21.57,1497,.33329999,3.5,4,1,0,0,0,0,1,0,0,0,6,1,0,0,0,15,19,21,2022
6,18,6,19.450001,24,18,0,154,127,21.4,2106,.33329999,3.5,3,1,0,0,0,0,0,1,0,0,8,2,0,0,0,21,9,30,2022
12,8,6,19.450001,24,20,0,20,30,21.370001,1196,4.5,2.4000001,1,2,0,0,0,1,1,0,0,0,1,4,0,0,0,15,30,0,2022
9,5,7,14,24,19,1,53,42,21.35,3329,.1428,5.5,1,2,0,1,0,0,1,0,0,0,10,3,0,0,0,28,0,39,2022
5,12,2,17,24,19,1,60,58,21.23,851,.66670001,2.5999999,2,1,1,0,0,0,0,1,0,0,3,1,0,0,0,17,26,14,2022
6,4,6,19.450001,25,15,0,200,147,21.16,2856,1.33,2.2,1,2,0,0,0,0,1,0,0,0,9,8,0,0,0,14,8,33,2022
18,5,6,20,25,14,0,185,156,21.25,780,1.15,2.2,2,1,0,1,1,0,0,0,1,0,1,3,0,0,0,7,40,0,2022
10,1,1,16.450001,25,19,0,207,157,21.219999,2462,1.8,2.0999999,4,1,0,0,0,0,0,0,1,0,5,6,0,0,0,21,20,20,2022
4,9,6,19.450001,26,23,0,246,174,21.09,3124,1.75,2.0999999,1,1,0,0,0,0,0,0,1,0,8,10,0,0,0,39,8,31,2022
1,6,6,19.450001,26,23,0,85,59,20.59,3298,1.5,2.2,4,1,0,0,0,0,0,0,1,0,5,9,0,0,1,33,20,19,2022
5,8,6,19.450001,26,22,0,53,42,21.01,1942,2,2,1,0,0,0,0,0,0,0,1,0,3,4,0,0,0,11,25,14,2022
12,18,6,19.450001,26,23,0,233,191,20.59,420,2,2.2,1,1,0,0,0,0,0,1,0,0,1,2,0,0,1,21,39,0,2022
11,10,1,17,26,24,0,207,157,20.549999,1942,.80000001,2.3,0,5,0,0,0,0,0,1,0,0,7,6,0,0,0,30,17,21,2022
5,4,6,19.450001,27,19,0,200,152,20.459999,1353,4.5,3,1,1,0,0,0,0,1,0,0,0,3,8,0,0,0,7,23,15,2022
8,1,6,19.450001,27,18,0,1.65,5,20.440001,4199,1.5,2,2,4,0,0,1,0,0,0,1,1,4,5,0,0,1,41,22,16,2022
12,11,6,19.450001,27,18,0,12,25,20.440001,1023,5.5,3.2,2,0,1,1,0,0,1,0,0,0,2,7,0,0,1,7,37,1,2022
18,10,6,20,27,17,0,91,79,20.549999,1270,1.9,2,1,3,0,0,1,1,0,0,1,0,1,6,0,0,0,14,38,0,2022
9,6,1,19,27,19,0,90,65,20.4,5525,.8696,2.3,4,4,0,1,0,0,0,1,0,0,10,9,0,0,0,28,0,37,2022
10,6,6,19.450001,27,20,0,170,147,20.32,1868,1.875,2.3,3,2,0,0,0,0,0,0,1,0,6,9,0,0,0,22,21,19,2022
1,11,6,19.450001,27,18,0,6,20,20.219999,3408,1.4,2.2,5,1,0,0,0,0,0,1,0,1,5,7,0,0,1,17,23,17,2022
8,4,6,19.450001,27,18,0,246,174,20.219999,2283,2.5999999,2.2,4,0,0,1,0,0,0,1,0,0,4,8,0,0,1,10,24,16,2022
11,18,6,19.450001,28,17,0,222,187,20.120001,2571,.36000001,3.9100001,1,1,0,2,0,0,1,0,0,0,7,2,0,1,1,19,11,29,2022
4,12,6,19.450001,28,17,1,246,174,20.139999,2597,.1429,5,0,2,0,0,0,0,1,0,0,0,9,1,0,1,0,21,7,33,2022
6,8,6,19.450001,28,16,0,85,59,20.190001,2343,.72729999,2.3,2,4,0,0,0,0,0,0,1,0,8,4,1,0,0,26,7,33,2022
1,9,6,19.450001,28,17,0,12,25,20.120001,3230,2.3,2.2,2,2,0,0,0,0,0,0,1,1,5,10,0,1,1,4,23,17,2022
10,5,7,19.450001,28,15,1,190,140,20.200001,1641,.66670001,2.5,3,1,0,0,1,0,1,0,0,0,6,3,0,0,0,5,18,22,2022
4,1,6,19.450001,29,17,0,246,174,20.02,3203,.66670001,2.5999999,1,4,0,0,0,0,1,0,0,0,8,5,1,0,0,7,4,36,2022
5,11,6,19.450001,29,18,0,53,42,19.559999,1560,3,2.5999999,0,1,0,0,0,1,0,0,1,0,3,7,0,1,0,21,25,15,2022
8,10,6,19.450001,29,17,0,207,157,19.559999,2393,1.5,1.9,3,2,0,0,0,0,0,1,0,0,4,6,0,1,1,11,23,17,2022
12,6,6,19.450001,29,17,0,85,59,19.559999,546,6,3.5,1,1,0,0,0,0,0,0,1,0,1,9,0,1,1,21,40,0,2022
9,18,1,19,29,16,1,231,186,19.51,2859,.2,4,3,2,1,1,1,0,0,0,1,0,10,1,0,0,0,20,0,38,2022
4,10,3,19.450001,29,15,0,116,116,19.51,2553,.57139999,2.5999999,1,2,0,0,0,0,1,0,0,0,9,6,0,0,0,4,4,37,2022
8,9,5,19.450001,30,16,0,11,35,19.280001,3132,3.75,2.4000001,3,3,0,1,0,0,0,0,1,1,4,10,0,0,0,13,26,15,2022
18,1,7,16,30,15,0,222,187,19.25,840,2.4000001,2.4000001,2,4,0,0,0,0,0,0,1,0,1,5,0,0,0,36,42,0,2022
9,12,2,20,30,12,0,10,20,19.139999,2652,.1,7,3,2,0,0,0,0,0,1,0,0,10,2,0,0,0,15,0,42,2022
11,4,6,19.450001,31,14,0,246,174,19.040001,4208,1.8,2.2,1,2,1,0,0,0,1,0,0,0,7,9,0,0,1,18,12,33,2022
1,12,6,19.450001,31,14,0,10,20,19.040001,2859,.28569999,3.75,9,2,0,0,0,0,1,0,0,0,5,2,0,0,1,18,24,21,2022
6,5,6,19.450001,31,11,1,32,30,19.049999,2364,.33329999,3.5,0,1,0,0,1,0,0,0,1,1,8,3,0,0,0,18,10,35,2022
18,8,6,20,31,13,0,224,162,19.1,762,1.7,2.0999999,2,3,1,0,0,0,0,0,1,0,1,4,0,0,0,6,45,0,2022
10,9,7,19.450001,31,12,1,207,157,19.1,2270,2.8,2.3,3,2,0,0,0,0,1,0,0,0,5,10,0,0,0,28,22,22,2022
8,11,2,19.450001,31,15,0,8,20,18.57,3483,2.4000001,2,4,1,0,3,1,2,0,1,0,1,4,7,0,0,0,11,31,16,2022
4,18,6,19.450001,32,11,0,48,43,18.5,3295,.2,4,1,3,0,1,0,0,1,0,0,0,9,2,0,0,0,24,5,42,2022
1,5,6,19.450001,32,11,0,53,42,18.48,2940,.72729999,2.5,8,1,0,0,0,0,1,0,0,0,6,3,0,0,1,7,24,23,2022
6,11,6,19.450001,32,10,0,85,59,18.48,2734,1.1,2.3,1,1,0,1,0,0,1,0,0,0,8,7,0,0,0,7,10,37,2022
12,10,6,19.450001,32,11,0,207,157,18.48,480,3,2.5999999,1,1,1,0,0,0,0,0,1,0,1,5,0,0,1,28,47,0,2022
9,8,1,17,32,15,1,11,35,18.43,4148,.36359999,3.2,1,1,0,0,0,0,1,0,0,1,10,4,1,0,0,13,0,47,2022
11,1,6,19.450001,33,10,0,6,20,18.309999,5106,.66670001,2.5999999,0,1,8,1,0,0,1,0,0,1,7,5,0,0,0,14,24,36,2022
18,6,6,20,33,9,0,154,127,18.35,1011,2.7,2.5,2,2,0,0,0,0,0,0,1,0,2,8,0,0,0,14,50,0,2022
5,9,1,17,33,11,1,53,42,18.25,1672,4.5,3,3,1,1,0,0,0,1,0,0,0,3,10,0,1,0,37,35,15,2022
1,18,6,19.450001,34,14,1,222,187,18.16,3120,.57139999,2.8,8,1,0,0,0,0,0,0,1,0,5,2,0,1,2,14,28,23,2022
6,10,6,19.450001,34,14,1,170,147,18.15,2384,.9091,2.3,2,4,0,0,0,0,1,0,0,0,8,6,0,1,0,14,11,40,2022
12,5,6,19.450001,34,14,1,60,50,18.16,480,1.875,2.2,1,0,3,1,0,0,0,0,1,0,1,3,0,1,2,14,51,0,2022
9,11,6,19.450001,34,14,1,6,10,18.16,7469,.75,2.5,1,1,0,1,2,0,0,1,0,1,10,7,1,0,2,14,0,51,2022
4,8,6,19.450001,34,14,1,246,174,18.16,3287,.40000001,3,1,3,0,1,0,0,1,0,0,0,9,4,0,1,0,14,6,45,2022
10,4,2,19.450001,34,12,0,138,116,18.16,1495,2.8,2.4000001,5,1,0,0,0,0,0,1,0,0,6,9,0,0,0,23,28,25,2022
8,12,2,19.450001,34,12,0,20,30,18.09,2051,.36359999,3.2,2,1,1,0,0,0,0,1,0,0,4,2,0,0,0,21,36,17,2022
8,5,6,19.450001,35,14,0,53,42,18.01,2484,1,2.2,1,0,0,1,2,0,0,1,0,0,4,3,0,0,0,4,35,18,2022
6,1,6,19.450001,35,13,0,85,59,18,3017,.72729999,2.5999999,1,9,1,0,0,0,0,1,0,0,8,5,0,0,0,7,13,40,2022
10,11,6,19.450001,35,13,1,207,157,18.07,1742,2.4000001,2.3,5,0,0,0,1,0,0,1,0,0,6,7,0,0,0,4,27,26,2022
18,12,6,20,35,12,1,233,191,18.030001,2011,.75,2.5999999,2,1,0,0,0,1,0,1,0,0,1,2,0,0,0,14,53,0,2022
9,4,1,19,35,11,0,246,174,16.57,7726,1.1,2.2,7,0,0,0,0,0,1,0,0,0,10,9,1,0,0,9,0,53,2022
5,18,1,19,36,11,0,185,156,16.43,1029,1.15,2.3,0,3,0,0,0,0,0,0,1,0,3,1,0,0,0,21,41,15,2022
11,8,1,19,36,10,0,8,20,16.440001,4644,.83329999,2.4000001,0,1,1,0,0,0,0,0,1,1,7,4,0,0,2,23,18,38,2022
12,9,1,19,36,10,0,10,20,16.440001,1524,6.5,3.75,1,2,0,0,0,0,1,0,0,0,2,10,0,0,2,16,50,6,2022
4,6,1,19,36,10,1,200,147,16.42,2974,.53329998,2.8,1,1,0,0,0,0,0,0,1,0,9,8,0,0,0,16,10,46,2022
1,10,1,19,36,10,0,207,157,16.440001,3109,1,2.4000001,8,2,0,0,0,0,0,0,1,0,5,6,0,0,2,16,33,23,2022
11,4,6,19.450001,1,12,1,246,174,17.389999,4789,1.7,2.0999999,2,1,0,0,0,0,1,0,0,0,12,12,0,1,1,,0,0,2023
3,1,6,19.450001,1,10,0,252,150,17.51,6487,1.75,2.3,1,0,0,0,0,0,1,0,0,0,12,12,1,0,0,,0,0,2023
6,12,6,19.450001,1,11,0,85,59,17.379999,3142,.36359999,3.75,2,1,1,0,0,0,1,0,0,0,12,12,0,1,0,,0,0,2023
8,5,6,19.450001,1,12,1,53,42,17.389999,3424,.53329998,3.3333001,2,0,0,0,0,0,0,0,1,0,12,12,0,1,1,,0,0,2023
10,9,7,19.450001,1,9,0,207,157,17.48,4248,2.7,2.5999999,3,0,0,0,0,0,0,0,1,0,12,12,0,1,0,,0,0,2023
1,6,6,19.450001,2,7,0,85,59,17.530001,4432,1.5,2.0999999,1,0,0,0,0,0,1,0,0,0,12,8,0,0,2,,0,3,2023
4,3,6,19.450001,2,6,0,400,283,17.540001,3305,.33329999,3.3333001,3,1,1,0,0,0,0,1,0,0,9,1,0,0,0,,2,1,2023
5,9,6,19.450001,2,7,0,53,42,17.530001,2182,5,2.8,1,0,1,1,0,0,0,1,0,0,3,7,0,0,0,,2,1,2023
11,8,6,19.450001,2,7,0,8,20,17.530001,4930,.94999999,2.2,3,3,0,0,0,0,0,1,0,1,5,2,0,0,2,7,2,1,2023
12,10,6,19.450001,2,7,0,207,157,17.530001,716,2.8,2.25,1,3,0,0,0,2,0,1,0,0,4,6,0,0,2,,2,1,2023
6,11,6,19.450001,3,6,0,85,59,18.059999,3487,1.6,2.0999999,2,3,1,0,0,0,0,0,1,0,3,7,0,0,0,14,5,1,2023
3,12,6,19.450001,3,6,0,252,150,18.17,4857,.69999999,2.5999999,2,1,0,0,0,0,0,0,1,0,1,4,0,0,0,14,6,0,2023
5,10,6,19.450001,3,7,0,190,140,18.059999,1544,2.2,2.2,1,3,0,0,0,0,0,1,0,0,5,8,0,0,0,14,4,2,2023
8,1,6,19.450001,3,5,0,1.65,5,18.059999,4250,1.3,2,1,3,0,0,0,0,0,0,1,1,2,12,0,0,1,14,5,1,2023
9,4,6,20,3,5,0,246,174,18.059999,7626,1.4,2,3,3,3,0,0,0,0,1,0,0,6,9,0,0,1,,4,2,2023
12,4,2,19.450001,4,3,0,246,174,18.120001,406,9,5,1,5,0,0,0,0,0,0,1,0,1,12,0,0,2,17,7,1,2023
1,5,2,19.450001,4,3,0,53,42,18.120001,4114,.66670001,2.8,0,1,1,0,0,0,0,0,1,0,9,8,0,0,0,10,7,1,2023
6,8,2,19.450001,4,2,0,85,59,18.120001,2766,.94999999,2.4000001,4,2,0,0,0,0,1,0,0,0,7,5,0,0,0,3,7,1,2023
10,11,2,19.450001,4,3,0,207,157,18.200001,2751,1.8,2.25,4,3,0,0,0,0,0,0,1,0,6,4,0,0,0,17,7,1,2023
9,3,2,20,4,3,0,252,150,18.120001,4028,.40000001,3.2,1,2,1,0,0,0,0,0,1,0,2,3,0,0,2,3,7,1,2023
8,9,6,19.450001,5,2,0,11,35,18.190001,4140,2.8,2.5,3,1,0,0,0,0,0,0,1,1,4,2,0,0,2,7,6,3,2023
11,1,6,19.450001,5,2,0,6,20,18.190001,5002,1.15,2.0999999,3,0,0,1,0,0,0,0,1,1,3,9,0,0,2,14,6,3,2023
12,5,6,19.450001,5,2,0,60,50,18.190001,426,3.1199999,2.5699999,0,2,0,0,0,0,0,0,1,0,1,6,0,0,2,4,9,0,2023
4,6,6,19.450001,5,2,0,200,147,18.219999,3550,.72719997,2.4000001,5,4,0,0,0,0,1,0,0,0,10,8,0,0,0,14,0,9,2023
10,3,7,19.450001,5,4,1,263,240,18.299999,3178,.72719997,2.5,3,3,1,0,0,0,1,0,0,0,7,5,0,0,0,5,5,6,2023
5,6,5,19.450001,6,12,0,32,30,18.309999,2193,2.2,2.2,3,3,0,0,0,0,1,0,0,1,6,8,0,0,0,15,4,7,2023
3,8,6,17,6,10,1,252,150,18.41,5078,1.45,1.9,2,4,0,0,0,0,0,1,0,0,5,4,0,0,0,14,7,4,2023
9,11,6,17,6,16,0,6,10,18.32,7674,.69999999,2.4000001,1,2,0,1,0,1,0,1,0,1,3,2,0,0,0,11,8,3,2023
1,12,6,19.450001,6,10,0,10,20,18.32,4017,.22220001,4,1,0,1,0,0,0,1,0,0,0,10,1,0,1,0,11,0,11,2023
4,10,6,19.450001,6,10,0,116,116,18.360001,3210,.5,3,2,3,0,0,0,0,0,1,0,0,9,7,1,0,0,7,1,10,2023
11,12,6,19.450001,7,10,1,12,25,19.58,3411,.18179999,4.5,3,1,0,0,0,0,0,1,0,0,2,1,0,1,1,21,10,4,2023
3,5,6,19.450001,7,10,0,245,178,20.049999,4069,1,2.3,1,0,0,0,0,0,0,0,1,0,4,5,0,1,0,21,10,4,2023
6,9,6,19.450001,7,11,1,90,65,19.59,3761,2.7,2.2,1,2,0,0,0,0,1,0,0,0,8,3,0,1,0,25,4,7,2023
8,4,6,19.450001,7,10,1,246,174,19.58,2950,3.3333001,2.0999999,2,2,0,0,0,0,1,0,0,0,6,9,1,0,0,21,7,7,2023
10,1,7,19.450001,7,10,1,207,157,20.1,3651,1.5,2.3,3,2,0,0,0,0,0,1,0,0,7,2,0,0,0,21,6,8,2023
1,9,6,19.450001,8,11,0,12,25,20.110001,4290,2.8099999,2.3299999,2,4,0,0,0,0,1,0,0,1,10,5,0,0,2,21,0,17,2023
4,5,6,19.450001,8,11,0,200,152,20.17,3605,.36359999,3.2,5,2,0,0,0,0,1,0,0,0,9,6,0,0,0,21,3,14,2023
6,10,6,19.450001,8,10,0,170,147,20.120001,2457,1.25,1.9,3,5,1,0,1,0,0,0,1,0,8,7,0,0,0,7,7,10,2023
11,3,6,19.450001,8,11,0,252,150,20.110001,3689,.75,2.3,3,0,0,0,0,0,1,0,0,0,3,2,0,0,2,7,10,7,2023
12,8,6,19.450001,8,11,0,20,30,20.110001,968,6,2.7,4,2,0,1,0,0,0,0,1,0,1,4,0,0,2,28,17,0,2023
3,6,2,17,9,11,1,272,190,20.219999,3674,1.625,2.3,3,4,0,1,0,0,0,0,1,0,2,5,0,0,0,10,12,4,2023
4,1,2,19,9,9,1,246,174,20.23,3600,.80000001,2.4000001,5,1,1,0,0,1,0,0,1,0,9,10,0,0,0,3,3,13,2023
8,10,2,19.450001,9,9,0,207,157,20.16,2100,1.1,2.2,2,6,0,0,0,0,0,1,0,0,3,8,0,0,1,10,9,7,2023
5,11,2,19.450001,9,10,1,53,42,20.17,2225,2,2.4000001,3,3,1,0,0,1,1,0,0,0,7,4,0,0,0,25,6,10,2023
9,12,2,20,9,9,0,10,20,20.16,4012,.1428,6,4,2,0,0,0,0,1,0,0,0,6,1,0,0,1,24,7,9,2023
